"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000272588.1",1.00935069221543,0.39427668220023,2.139850155706,0.184254341898135,0.853813930498131,NA
"ENSG00000249592.8",18.4299959726744,-2.81517030621662,0.996426859737191,-2.82526537568359,0.00472414718089474,0.0196100548167659
"ENSG00000168993.15",2.29284601688444,4.83693777649767,2.25815523373158,2.14198638970656,0.0321945772652908,0.0702445855468594
"ENSG00000178950.18",366.369379034889,-0.213249393373828,0.65415594931232,-0.325991674612157,0.744430654070445,0.805369350341034
"ENSG00000127419.17",12.7851087680622,-4.41306333039332,1.60372988652288,-2.75174976003065,0.00592777982307414,0.0228215421073183
"ENSG00000145214.14",96.7979774954258,-0.393174720937597,0.67919363333037,-0.578884579659113,0.562667055743173,0.645282692006803
"ENSG00000127415.13",36.099863646273,-2.08684505076971,0.78789940979304,-2.64861862419452,0.00808214795577944,0.0277279666652962
"ENSG00000127418.15",46.2307539273983,-8.77629470972667,2.14443581473245,-4.0925891320378,4.26583188532397e-05,0.000903041538255368
"ENSG00000294205.1",5.23367025593188,-5.63335053887182,2.18000323952796,-2.58410191174377,0.00976329405645845,0.0315855720626453
"ENSG00000178222.14",10.4673405118638,-6.63334635933176,2.16002128446473,-3.07096342385143,0.00213369286834189,0.0115041205779562
"ENSG00000251639.2",5.45797040975753,2.39427583046199,1.31038893532084,1.82714899822912,0.0676773698092989,0.12105698928294
"ENSG00000227189.3",0.573211504221111,2.8369435466039,2.58074856989812,1.09927157557852,0.271649626742811,NA
"ENSG00000306967.1",108.361896537104,-0.415616438724453,0.675741619436265,-0.615052302196777,0.538520180413106,0.625002648647572
"ENSG00000159674.12",6.97822700790917,-6.04838633354065,2.17003526244343,-2.78722951567628,0.00531608128862808,0.0209494475464249
"ENSG00000280927.1",2.18069593997162,-4.37032103892257,2.23500246967322,-1.95539875155554,0.0505360233730401,0.0973194322555078
"ENSG00000159692.18",522.170758106118,-0.199726687562562,0.651486284566644,-0.306570824734117,0.759170063418632,0.815212739502497
"ENSG00000196810.6",87.5144433509752,-0.911221646781376,0.686609561532155,-1.3271321837523,0.184464960750585,0.260984811487248
"ENSG00000090316.16",182.29371946197,0.645464923039357,0.663152445909879,0.973328119379468,0.330390251266351,0.424632541514033
"ENSG00000163945.19",264.350192403188,-0.78980199126725,0.658793866580999,-1.19886057131369,0.230582165342134,0.315179982785674
"ENSG00000253399.1",0.436139187994323,-2.0484029101713,2.58075331050575,-0.793722864495668,0.427356786401153,NA
"ENSG00000174137.14",3.92525269194891,-5.21831469990553,2.19322340203804,-2.37929008739212,0.0173460193340181,0.04629675626249
"ENSG00000163950.13",69.2090585748706,0.415341762788985,0.690685450885844,0.601347201184396,0.54760875738625,0.633580467456432
"ENSG00000013810.21",111.128265100954,0.0317103685265939,0.673817898890511,0.0470607393760351,0.962464818086759,0.972231983845337
"ENSG00000168936.12",31.2275658603936,-0.672833533896366,0.750126467378176,-0.89696013026715,0.36974019216988,0.465930383559016
"ENSG00000305534.1",6.30532654643222,6.29636403858678,2.1836079703576,2.88346815182015,0.00393322417243855,0.017247119397594
"ENSG00000068078.20",17.4455675197729,-7.37030873110811,2.15197654999615,-3.42490197261735,0.000615021284958975,0.00510632075191799
"ENSG00000168924.15",102.118875588957,2.41364441516765,0.697425425457563,3.46079211778682,0.000538588541617268,0.00474868487136525
"ENSG00000109685.19",79.8882381209031,1.14635226055562,0.688817414249698,1.66423240301539,0.0960659950048081,0.157462001831584
"ENSG00000185049.16",103.763743383678,0.047477661560478,0.675785727853883,0.0702554960893515,0.943990303911436,0.958876440171574
"ENSG00000243449.8",13.6698482637078,1.31181707065858,0.877478812839698,1.49498432493575,0.134918533099793,0.201093863531268
"ENSG00000185818.8",12.6106530928644,7.29635996006497,2.16183664752422,3.37507460076639,0.000737956836746613,0.00574701631747403
"ENSG00000130997.16",11.4766912040792,-4.24956498723404,1.60650868484261,-2.64521756236281,0.0081638408326095,0.0279045812207422
